match,date,time,venue,over,ball,bowler,batsman,ball_event,event_info,extract_time
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,15,6,Suyash Sharma,Dushmantha Chameera,no run,86.2ks wrong 'un close to off; Chameera works it with soft hands to square leg,2026-05-04 16:37:09.312118
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,16,1,Josh Hazlewood,Abishek Porel,no run,full pitcher outside off; Porel throws his bat and gets a thick outside-edge to third man; he denies the single,2026-05-04 16:37:09.312851
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,16,2,Josh Hazlewood,Abishek Porel,FOUR,shot! Not much wrong with the delivery - back of a length around off; Porel makes a bit of room; flat-bats it down the ground. Mid-off was inside the ring and that was a safe shot,2026-05-04 16:37:09.313496
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,16,3,Josh Hazlewood,Abishek Porel,out Bowled!! Cleaned up! Delhi Capitals are bowled out for 75. Hazlewood finishes with a 4-fer. This is an incredible delivery. The perfect yorker from Hazlewood,aimed for the base of middle-stump; Porel backs away and is late in bringing his bat down; the ball sneaks past his bat and makes a mess of the stumps. Abishek Porel b Josh Hazlewood 30(33) [4s-3],2026-05-04 16:37:09.314082
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,0,1,Kyle Jamieson,Jacob Bethell,FOUR,full down leg; Jacob Bethell gets forward to flick; well wide of KL Rahul to his right. UltraEdge picks up a spike and it's well wide of KL Rahul and races away. Great start from RCB,2026-05-04 16:37:09.314569
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,0,2,Kyle Jamieson,Jacob Bethell,no run,short of length on middle; Jacob Bethell goes on the back foot and tucks to mid-wicket,2026-05-04 16:37:09.315074
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,0,3,Kyle Jamieson,Jacob Bethell,no run,short of length on off; Jacob Bethell goes on the back foot and taps it to backward point; played it well and that was well-bowled,2026-05-04 16:37:09.315529
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,0,4,Kyle Jamieson,Jacob Bethell,no run,full on middle; Jacob Bethell gets forward to drive; is saved by the thick inside-edge on to the leg. Rolls nears his feet,2026-05-04 16:37:09.315987
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,0,5,Kyle Jamieson,Jacob Bethell,2 runs,full outside off; Jacob Bethell gets forward and lofts; more off the thick outer half of the bat; over cover-point. The ball is stopped by the fielder running back,2026-05-04 16:37:09.316444
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,0,6,Kyle Jamieson,Jacob Bethell,1 run,full on off; superb straight drive; Jacob Bethell gets forward and nails the drive; Kyle Jamieson does well; sticks a left hand out and half-stops. Rolls to mid-on and they take a single,2026-05-04 16:37:09.316979
